33	12	3	0	0	,
33	12	4	13	0	is
33	12	5	2128	0	always
33	12	6	5948	0	belongs
33	12	7	3	0	to
33	12	8	1	0	the
33	12	9	2644	0	seller
33	12	10	7	0	's
33	12	11	52	0	market
33	12	12	0	0	.
33	13	0	911	1	Now
33	13	1	22	0	with
33	13	2	59	0	new
33	13	3	517	0	construction
33	13	4	186	0	under
33	13	5	732	0	way
33	13	6	0	0	,
33	13	7	131	0	three
33	13	8	2	0	of
33	13	9	60	0	his
33	13	10	1094	0	buyers
33	13	11	32	0	have
33	13	12	3790	0	backed
33	13	13	112	0	out
33	13	14	0	0	.
33	14	0	194	0	And
33	14	1	2924	0	Wong
33	14	2	3666	0	Kwan
33	14	3	23	0	will
33	14	4	27	0	be
33	14	5	6351	0	lucky
33	14	6	3	0	to
33	14	7	1014	0	break
33	14	8	281	0	even
33	14	9	0	0	.
33	15	0	1675	0	All
33	15	1	1069	0	across
33	15	2	948	0	Hong
33	15	3	1030	0	Kong
33	15	4	0	0	,
33	15	5	1	0	the
33	15	6	1733	0	property
33	15	7	52	0	market
33	15	8	25	0	has
33	15	9	6965	0	crashed
33	15	10	0	0	.
33	16	0	2769	0	Pamela
33	16	1	3743	0	Pak
33	16	2	575	0	owns
33	16	3	480	0	eight
33	16	4	5154	0	condominiums
33	16	5	386	0	here
33	16	6	0	0	.
33	17	0	3743	0	Pak
33	17	1	2734	0	ca
33	17	2	43	0	n
33	17	3	38	0	't
33	17	4	1793	0	find
33	17	5	1094	0	buyers
33	17	6	0	0	.
33	18	0	542	0	She
33	18	1	749	0	estimates
33	18	2	437	0	her
33	18	3	1119	0	properties
33	18	4	0	0	,
33	18	5	927	0	worth
33	18	6	4	0	a
33	18	7	407	0	hundred
33	18	8	2220	0	thirty
33	18	9	8	0	million
33	18	10	429	0	dollars
33	18	11	5	0	in
33	18	12	1518	1	October
33	18	13	0	0	,
33	18	14	30	0	are
33	18	15	927	0	worth
33	18	16	165	0	only
33	18	17	289	0	half
33	18	18	12	0	that
33	18	19	96	1	now
33	18	20	0	0	.
33	19	0	412	0	They
33	19	1	472	0	believe
33	19	2	1266	0	ah
33	19	3	16	0	it
33	19	4	23	0	will
33	19	5	27	0	be
33	19	6	2128	0	always
33	19	7	55	0	up
33	19	8	226	0	going
33	19	9	55	0	up
33	19	10	6	0	and
33	19	11	55	0	up
33	19	12	1266	0	ah
33	19	13	7326	0	forever
33	19	14	0	0	.
33	20	0	2878	0	Nobody
33	20	1	472	0	believe
33	20	2	50	0	this
33	20	3	103	0	any
33	20	4	47	0	more
33	20	5	0	0	.
33	21	0	1404	0	Of
33	21	1	94	0	all
33	21	2	2	0	of
33	21	3	520	0	Asia
33	21	4	7	0	's
33	21	5	3810	0	economies
33	21	6	0	0	,
33	21	7	948	0	Hong
33	21	8	1030	0	Kong
33	21	9	13	0	is
33	21	10	1	0	the
33	21	11	132	0	most
33	21	12	1974	0	robust
33	21	13	0	0	.
33	22	0	75	0	But
33	22	1	5	0	in
33	22	2	1	1	the
33	22	3	239	1	past
33	22	4	131	1	three
33	22	5	90	1	months
33	22	6	0	0	,
33	22	7	421	0	stocks
33	22	8	32	0	have
33	22	9	1672	0	plunged
33	22	10	0	0	,
33	22	11	175	0	interest
33	22	12	509	0	rates
33	22	13	32	0	have
33	22	14	885	0	soared
33	22	15	6	0	and
33	22	16	1	0	the
33	22	17	2268	0	downturn
33	22	18	94	0	all
33	22	19	1069	0	across
33	22	20	520	0	Asia
33	22	21	494	0	means
33	22	22	12	0	that
33	22	23	123	0	people
33	22	24	30	0	are
33	22	25	62	0	not
33	22	26	866	0	spending
33	22	27	386	0	here
33	22	28	0	0	.
33	23	0	4089	0	Hotels
33	23	1	30	0	are
33	23	2	165	0	only
33	23	3	2220	0	thirty
33	23	4	193	0	percent
33	23	5	894	0	full
33	23	6	0	0	.
33	24	0	1803	0	You
33	24	1	214	0	can
33	24	2	532	0	get
33	24	3	2506	0	seventy
33	24	4	193	0	percent
33	24	5	2910	0	discounts
33	24	6	24	0	at
33	24	7	1	0	the
33	24	8	2747	0	shopping
33	24	9	6778	0	malls
33	24	10	0	0	.
33	25	0	3528	0	Three
33	25	1	477	0	thousand
33	25	2	360	0	dollar
33	25	3	4774	0	pearls
33	25	4	10	0	for
33	25	5	480	0	eight
33	25	6	407	0	hundred
33	25	7	429	0	dollars
33	25	8	0	0	.
33	26	0	102	0	A
33	26	1	67	0	two
33	26	2	407	0	hundred
33	26	3	360	0	dollar
33	26	4	7152	0	wool
33	26	5	5293	0	jacket
33	26	6	10	0	for
33	26	7	3783	0	fifty
33	26	8	429	0	dollars
33	26	9	0	0	.
33	27	0	870	0	Still
33	27	1	0	0	,
33	27	2	149	0	there
33	27	3	30	0	are
33	27	4	430	0	few
33	27	5	1094	0	buyers
33	27	6	0	0	.
33	28	0	194	0	And
33	28	1	24	0	at
33	28	2	1	0	the
33	28	3	364	0	big
33	28	4	2466	0	brokerage
33	28	5	3559	0	houses
33	28	6	0	0	,
33	28	7	81	0	after
33	28	8	2492	1	ten
33	28	9	95	1	years
33	28	10	2	0	of
33	28	11	2041	0	boom
33	28	12	0	0	,
33	28	13	49	0	they
33	28	14	391	0	're
33	28	15	1869	0	talking
33	28	16	35	0	about
33	28	17	3068	0	layoffs
33	28	18	0	0	.
33	29	0	91	0	I
33	29	1	263	0	think
33	29	2	12	0	that
33	29	3	1	0	the
33	29	4	5417	0	mood
33	29	5	13	0	is
33	29	6	1640	0	fairly
33	29	7	6620	0	gloomy
33	29	8	0	0	,
33	29	9	6	0	and
33	29	10	91	0	I
33	29	11	263	0	think
33	29	12	16	0	it
33	29	13	7	0	's
33	29	14	62	0	not
33	29	15	226	0	going
33	29	16	3	0	to
33	29	17	417	0	change
33	29	18	10	0	for
33	29	19	4	1	a
33	29	20	3596	1	couple
33	29	21	2	1	of
33	29	22	95	1	years
33	29	23	0	0	.
33	30	0	800	0	So
33	30	1	10	0	for
33	30	2	948	0	Hong
33	30	3	1030	0	Kong
33	30	4	0	0	,
33	30	5	16	0	it
33	30	6	7	0	's
33	30	7	152	0	time
33	30	8	0	0	,
33	30	9	26	0	as
33	30	10	307	0	investment
33	30	11	2419	0	bankers
33	30	12	564	0	like
33	30	13	3	0	to
33	30	14	121	0	say
33	30	15	0	0	,
33	30	16	3	0	to
33	30	17	4834	0	reposition
33	30	18	0	0	.
33	31	0	2072	0	To
33	31	1	655	0	either
33	31	2	518	0	hold
33	31	3	19	0	on
33	31	4	3625	0	tight
33	31	5	20	0	or
33	31	6	532	0	get
33	31	7	112	0	out
33	31	8	0	0	,
33	31	9	26	0	as
33	31	10	251	0	much
33	31	11	2	0	of
33	31	12	520	0	Asia
33	31	13	7879	0	goes
33	31	14	87	0	into
33	31	15	7810	0	recession
33	31	16	0	0	.
33	32	0	950	0	Jim
33	32	1	2907	0	Laurie
33	32	2	0	0	,
33	32	3	797	0	ABC
33	32	4	879	0	News
33	32	5	0	0	,
33	32	6	948	0	Hong
33	32	7	1030	0	Kong
33	32	8	0	0	.
60	0	0	37	0	In
60	0	1	527	0	Washington
60	0	2	203	1	today
60	0	3	0	0	,
60	0	4	1	0	the
60	0	5	495	0	Federal
60	0	6	7292	0	Aviation
60	0	7	2676	0	Administration
60	0	8	1784	0	released
60	0	9	735	0	air
60	0	10	1804	0	traffic
60	0	11	352	0	control
60	0	12	3928	0	tapes
60	0	13	14	0	from
60	0	14	1	0	the
60	0	15	1515	0	night
60	0	16	1	0	the
60	0	17	1015	0	TWA
60	0	18	5927	0	Flight
60	0	19	480	0	eight
60	0	20	407	0	hundred
60	0	21	1157	0	went
60	0	22	98	0	down
60	0	23	0	0	.
60	1	0	333	0	There
60	1	1	7	0	's
60	1	2	1443	0	nothing
60	1	3	59	0	new
60	1	4	19	0	on
60	1	5	1507	0	why
60	1	6	1	0	the
60	1	7	1597	0	plane
60	1	8	3919	0	exploded
60	1	9	0	0	,
60	1	10	56	0	but
60	1	11	260	0	you
60	1	12	1783	0	cannot
60	1	13	7011	0	miss
60	1	14	1	0	the
60	1	15	1719	0	moment
60	1	16	0	0	.
60	2	0	797	0	ABC
60	2	1	7	0	's
60	2	2	1646	0	Lisa
60	2	3	3420	0	Stark
60	2	4	25	0	has
60	2	5	47	0	more
60	2	6	0	0	.
60	3	0	333	0	There
60	3	1	28	0	was
60	3	2	105	0	no
60	3	3	3564	0	hint
60	3	4	2	0	of
60	3	5	1363	0	trouble
60	3	6	5	0	in
60	3	7	1	0	the
60	3	8	66	0	last
60	3	9	4194	0	conversation
60	3	10	224	0	between
60	3	11	3477	0	controllers
60	3	12	6	0	and
60	3	13	1015	0	TWA
60	3	14	2336	0	pilot
60	3	15	2211	0	Steven
60	3	16	4415	0	Snyder
60	3	17	1015	0	TWA
60	3	18	480	0	eight
60	3	19	407	0	hundred
60	3	20	3458	0	climb
60	3	21	929	0	maintain
60	3	22	78	0	one
60	3	23	266	0	five
60	3	24	477	0	thousand
60	3	25	0	0	.
60	4	0	1015	0	TWA
60	4	1	7	0	's
60	4	2	480	0	eight
60	4	3	407	0	hundred
60	4	4	1207	0	heavy
60	4	5	3458	0	climb
60	4	6	6	0	and
60	4	7	929	0	maintain
60	4	8	78	0	one
60	4	9	266	0	five
60	4	10	477	0	thousand
60	4	11	4017	0	leavin-
60	4	12	131	0	three
60	4	13	477	0	thousand
60	4	14	0	0	.
60	5	0	75	0	But
60	5	1	4	0	a
60	5	2	6876	1	minute
60	5	3	6	1	and
60	5	4	4	1	a
60	5	5	289	1	half
60	5	6	498	0	later
60	5	7	0	0	,
60	5	8	4	0	a
60	5	9	2336	0	pilot
60	5	10	14	0	from
60	5	11	4	0	a
60	5	12	1551	0	nearby
60	5	13	2207	0	flight
60	5	14	597	0	calls
60	5	15	5	0	in
60	5	16	0	0	.
60	6	0	2976	0	Ah
60	6	1	0	0	,
60	6	2	100	0	we
60	6	3	190	0	just
60	6	4	1542	0	saw
60	6	5	29	0	an
60	6	6	5770	0	explosion
60	6	7	55	0	up
60	6	8	3716	0	ahead
60	6	9	2	0	of
60	6	10	875	0	us
60	6	11	386	0	here
60	6	12	35	0	about
60	6	13	7308	0	sixteen
60	6	14	477	0	thousand
60	6	15	2169	0	feet
60	6	16	20	0	or
60	6	17	1624	0	something
60	6	18	564	0	like
60	6	19	12	0	that
60	6	20	0	0	.
60	7	0	113	0	It
60	7	1	190	0	just
60	7	2	1157	0	went
60	7	3	98	0	down
60	7	4	0	0	.
60	8	0	11	0	The
60	8	1	2497	0	controller
60	8	2	24	0	at
60	8	3	1431	0	Boston
60	8	4	1893	0	center
60	8	5	7808	0	tries
60	8	6	3	0	to
60	8	7	1023	0	raise
60	8	8	1015	0	TWA
60	8	9	480	0	eight
60	8	10	407	0	hundred
60	8	11	0	0	.
60	9	0	1015	0	TWA
60	9	1	480	0	eight
60	9	2	407	0	hundred
60	9	3	0	0	,
60	9	4	120	0	if
60	9	5	260	0	you
60	9	6	2122	0	hear
60	9	7	1893	0	center
60	9	8	0	0	,
60	9	9	4033	0	ident
60	9	10	0	0	.
60	10	0	333	0	There
60	10	1	13	0	is
60	10	2	105	0	no
60	10	3	734	0	response
60	10	4	0	0	.
60	11	0	2527	0	Later
60	11	1	0	0	,
60	11	2	1	0	the
60	11	3	2497	0	controller
60	11	4	6386	0	asks
60	11	5	1	0	the
60	11	6	3959	0	Eastwind
60	11	7	2336	0	pilot
60	11	8	10	0	for
60	11	9	47	0	more
60	11	10	1011	0	details
60	11	11	0	0	.
60	12	0	2976	0	Ah
60	12	1	7314	0	yes
60	12	2	0	0	,
60	12	3	4431	0	sir
60	12	4	0	0	.
60	13	0	7297	0	It-
60	13	1	113	0	It
60	13	2	190	0	just
60	13	3	7027	0	blew
60	13	4	55	0	up
60	13	5	5	0	in
60	13	6	1	0	the
60	13	7	735	0	air
60	13	8	0	0	,
60	13	9	6	0	and
60	13	10	533	0	then
60	13	11	100	0	we
60	13	12	1542	0	saw
60	13	13	67	0	two
60	13	14	5378	0	fireballs
60	13	15	531	0	go
60	13	16	98	0	down
60	13	17	3	0	to
60	13	18	1	0	the
60	13	19	0	0	,
60	13	20	3	0	to
60	13	21	1	0	the
60	13	22	2290	0	water
60	13	23	0	0	,
60	13	24	6	0	and
60	13	25	149	0	there
60	13	26	28	0	was
60	13	27	4	0	a
60	13	28	364	0	big
60	13	29	468	0	small
60	13	30	0	0	,
60	13	31	1266	0	ah
60	13	32	0	0	,
60	13	33	5995	0	smoke
60	13	34	0	0	,
60	13	35	14	0	from
60	13	36	1266	0	ah
60	13	37	0	0	,
60	13	38	556	0	coming
60	13	39	55	0	up
60	13	40	14	0	from
60	13	41	12	0	that
60	13	42	0	0	.
60	14	0	315	0	At
60	14	1	78	0	one
60	14	2	746	0	point
60	14	3	0	0	,
60	14	4	86	0	when
60	14	5	16	0	it
60	14	6	907	0	became
60	14	7	1295	0	clear
60	14	8	3477	0	controllers
60	14	9	107	0	could
60	14	10	62	0	not
60	14	11	6947	0	contact
60	14	12	1	0	the
60	14	13	1597	0	plane
60	14	14	0	0	,
60	14	15	1574	0	someone
60	14	16	9	0	said
60	14	17	4	0	a
60	14	18	7859	0	prayer
60	14	19	0	0	.
60	15	0	1015	0	TWA
60	15	1	480	0	eight
60	15	2	407	0	hundred
60	15	3	0	0	,
60	15	4	1893	0	center
60	15	5	91	0	I
60	15	6	263	0	think
60	15	7	12	0	that
60	15	8	28	0	was
60	15	9	420	0	him
60	15	10	0	0	.
60	16	0	91	0	I
60	16	1	263	0	think
60	16	2	179	0	so
60	16	3	0	0	.
60	17	0	1496	0	God
60	17	1	4268	0	bless
60	17	2	420	0	him
60	17	3	0	0	.
60	18	0	1646	0	Lisa
60	18	1	3420	0	Stark
60	18	2	797	0	ABC
60	18	3	173	0	news
60	18	4	527	0	Washington
52	0	0	3801	0	Finally
52	0	1	203	1	today
52	0	2	0	0	,
52	0	3	100	0	we
52	0	4	5783	0	learned
52	0	5	12	0	that
52	0	6	1	0	the
52	0	7	667	0	space
52	0	8	665	0	agency
52	0	9	25	0	has
52	0	10	2214	0	finally
52	0	11	874	0	taken
52	0	12	4	0	a
52	0	13	676	0	giant
52	0	14	3609	0	leap
52	0	15	2402	0	forward
52	0	16	0	0	.
52	1	0	1186	0	Air
52	1	1	1920	0	Force
52	1	2	3888	0	Lieutenant
52	1	3	1965	0	Colonel
52	1	4	3515	0	Eileen
52	1	5	1598	0	Collins
52	1	6	23	0	will
52	1	7	27	0	be
52	1	8	478	0	named
52	1	9	1435	0	commander
52	1	10	2	0	of
52	1	11	1	0	the
52	1	12	5577	0	Space
52	1	13	7276	0	Shuttle
52	1	14	241	0	Columbia
52	1	15	10	0	for
52	1	16	4	0	a
52	1	17	2584	0	mission
52	1	18	5	0	in
52	1	19	964	1	December
52	1	20	0	0	.
52	2	0	1965	0	Colonel
52	2	1	1598	0	Collins
52	2	2	25	0	has
52	2	3	42	0	been
52	2	4	1	0	the
52	2	5	3314	0	co-pilot
52	2	6	205	0	before
52	2	7	0	0	,
52	2	8	56	0	but
52	2	9	50	0	this
52	2	10	152	0	time
52	2	11	344	0	she
52	2	12	7	0	's
52	2	13	1	0	the
52	2	14	4236	0	boss
52	2	15	0	0	.
52	3	0	2855	0	Here
52	3	1	7	0	's
52	3	2	797	0	ABC
52	3	3	7	0	's
52	3	4	3424	0	Ned
52	3	5	3279	0	Potter
52	3	6	0	0	.
52	4	0	1179	0	Even
52	4	1	67	0	two
52	4	2	407	0	hundred
52	4	3	1158	0	miles
52	4	4	55	0	up
52	4	5	5	0	in
52	4	6	667	0	space
52	4	7	0	0	,
52	4	8	149	0	there
52	4	9	25	0	has
52	4	10	42	0	been
52	4	11	4	0	a
52	4	12	2080	0	glass
52	4	13	6298	0	ceiling
52	4	14	0	0	.
52	5	0	113	0	It
52	5	1	2137	0	wasn
52	5	2	38	0	't
52	5	3	195	0	until
52	5	4	928	1	twenty
52	5	5	95	1	years
52	5	6	81	0	after
52	5	7	1	0	the
52	5	8	130	0	first
52	5	9	2269	0	astronauts
52	5	10	58	0	were
52	5	11	3035	0	chosen
52	5	12	12	0	that
52	5	13	1408	0	NASA
52	5	14	2214	0	finally
52	5	15	568	0	included
52	5	16	379	0	six
52	5	17	330	0	women
52	5	18	0	0	,
52	5	19	6	0	and
52	5	20	49	0	they
52	5	21	58	0	were
52	5	22	94	0	all
52	5	23	3871	0	scientists
52	5	24	0	0	,
52	5	25	62	0	not
52	5	26	3071	0	pilots
52	5	27	0	0	.
52	6	0	1040	0	No
52	6	1	2066	0	woman
52	6	2	25	0	has
52	6	3	1453	0	actually
52	6	4	42	0	been
52	6	5	5	0	in
52	6	6	291	0	charge
52	6	7	2	0	of
52	6	8	4	0	a
52	6	9	2584	0	mission
52	6	10	195	0	until
52	6	11	96	1	now
52	6	12	0	0	.
52	7	0	2733	0	Just
52	7	1	1	0	the
52	7	2	1249	0	fact
52	7	3	12	0	that
52	7	4	100	0	we
52	7	5	0	0	'
52	7	6	725	0	re
52	7	7	856	0	doing
52	7	8	1	0	the
52	7	9	1042	0	job
52	7	10	12	0	that
52	7	11	100	0	we
52	7	12	0	0	'
52	7	13	725	0	re
52	7	14	856	0	doing
52	7	15	1132	0	makes
52	7	16	875	0	us
52	7	17	804	0	role
52	7	18	5256	0	models
52	7	19	0	0	.
52	8	0	322	0	That
52	8	1	28	0	was
52	8	2	3515	0	Eileen
52	8	3	1598	0	Collins
52	8	4	0	0	,
52	8	5	81	0	after
52	8	6	344	0	she
52	8	7	4788	0	flew
52	8	8	26	0	as
52	8	9	1	0	the
52	8	10	130	0	first
52	8	11	3374	0	ever
52	8	12	3314	0	co-pilot
52	8	13	0	0	.
52	9	0	2661	0	Being
52	9	1	1435	0	commander
52	9	2	13	0	is
52	9	3	1838	0	different
52	9	4	0	0	.
52	10	0	113	0	It
52	10	1	494	0	means
52	10	2	7045	0	supervising
52	10	3	1	0	the
52	10	4	1123	0	rest
52	10	5	2	0	of
52	10	6	1	0	the
52	10	7	1756	0	crew
52	10	8	5	0	in
52	10	9	2690	0	training
52	10	10	6	0	and
52	10	11	2800	0	leading
52	10	12	234	0	them
52	10	13	5	0	in
52	10	14	2207	0	flight
52	10	15	0	0	.
52	11	0	113	0	It
52	11	1	13	0	is
52	11	2	0	0	,
52	11	3	5	0	in
52	11	4	1129	0	short
52	11	5	0	0	,
52	11	6	1	0	the
52	11	7	1652	0	kind
52	11	8	2	0	of
52	11	9	329	0	management
52	11	10	1042	0	job
52	11	11	167	0	many
52	11	12	163	0	American
52	11	13	330	0	women
52	11	14	121	0	say
52	11	15	49	0	they
52	11	16	1192	0	've
52	11	17	46	0	had
52	11	18	3	0	to
52	11	19	1390	0	fight
52	11	20	10	0	for
52	11	21	0	0	.
52	12	0	37	0	In
52	12	1	667	0	space
52	12	2	0	0	,
52	12	3	85	0	some
52	12	4	121	0	say
52	12	5	3168	0	female
52	12	6	3071	0	pilots
52	12	7	58	0	were
52	12	8	341	0	held
52	12	9	55	0	up
52	12	10	195	0	until
52	12	11	96	1	now
52	12	12	21	0	by
52	12	13	1	0	the
52	12	14	2213	0	lack
52	12	15	2	0	of
52	12	16	4070	0	piloting
52	12	17	1568	0	opportunities
52	12	18	10	0	for
52	12	19	234	0	them
52	12	20	5	0	in
52	12	21	1	0	the
52	12	22	169	0	military
52	12	23	0	0	.
52	13	0	1302	0	Once
52	13	1	1965	0	Colonel
52	13	2	1598	0	Collins
52	13	3	28	0	was
52	13	4	2961	0	picked
52	13	5	26	0	as
52	13	6	4	0	a
52	13	7	1408	0	NASA
52	13	8	1586	0	astronaut
52	13	9	0	0	,
52	13	10	344	0	she
52	13	11	673	0	followed
52	13	12	4	0	a
52	13	13	2119	0	normal
52	13	14	7209	0	progression
52	13	15	271	0	within
52	13	16	1408	0	NASA
52	13	17	0	0	.
52	14	0	2878	0	Nobody
52	14	1	4002	0	hurried
52	14	2	437	0	her
52	14	3	55	0	up
52	14	4	0	0	.
52	15	0	1040	0	No
52	15	1	78	0	one
52	15	2	341	0	held
52	15	3	437	0	her
52	15	4	178	0	back
52	15	5	0	0	.
52	16	0	2232	0	Many
52	16	1	1408	0	NASA
52	16	2	5803	0	watchers
52	16	3	121	0	say
52	16	4	3168	0	female
52	16	5	2269	0	astronauts
52	16	6	32	0	have
52	16	7	378	0	become
52	16	8	207	0	part
52	16	9	2	0	of
52	16	10	1	0	the
52	16	11	665	0	agency
52	16	12	7	0	's
52	16	13	5109	0	routine
52	16	14	0	0	.
52	17	0	75	0	But
52	17	1	49	0	they
52	17	2	252	0	still
52	17	3	32	0	have
52	17	4	6211	0	catching
52	17	5	55	0	up
52	17	6	3	0	to
52	17	7	148	0	do
52	17	8	67	0	two
52	17	9	407	0	hundred
52	17	10	6	0	and
52	17	11	2220	0	thirty
52	17	12	324	0	four
52	17	13	464	0	Americans
52	17	14	32	0	have
52	17	15	7513	0	flown
52	17	16	5	0	in
52	17	17	667	0	space
52	17	18	0	0	,
52	17	19	165	0	only
52	17	20	928	0	twenty
52	17	21	379	0	six
52	17	22	2	0	of
52	17	23	234	0	them
52	17	24	330	0	women
52	17	25	0	0	.
52	18	0	3424	0	Ned
52	18	1	3279	0	Potter
52	18	2	0	0	,
52	18	3	797	0	ABC
52	18	4	879	0	News
52	18	5	0	0	.
2	0	0	61	0	Iraq
2	0	1	7	0	's
2	0	2	145	0	Saddam
2	0	3	182	0	Hussein
2	0	4	0	0	,
2	0	5	1843	0	facing
2	0	6	51	0	U.S.
2	0	7	6	0	and
2	0	8	890	0	Arab
2	0	9	345	0	troops
2	0	10	24	0	at
2	0	11	1	0	the
2	0	12	304	0	Saudi
2	0	13	555	0	border
2	0	14	0	0	,
2	0	15	203	1	today
2	0	16	864	0	sought
2	0	17	445	0	peace
2	0	18	19	0	on
2	0	19	579	0	another
2	0	20	3701	0	front
2	0	21	21	0	by
2	0	22	4823	0	promising
2	0	23	3	0	to
2	0	24	1160	0	withdraw
2	0	25	14	0	from
2	0	26	1979	0	Iranian
2	0	27	1768	0	territory
2	0	28	6	0	and
2	0	29	2171	0	release
2	0	30	836	0	soldiers
2	0	31	2341	0	captured
2	0	32	444	0	during
2	0	33	1	0	the
2	0	34	6823	0	Iran-Iraq
2	0	35	153	0	war
2	0	36	0	0	.
2	1	0	1621	0	Also
2	1	1	203	1	today
2	1	2	0	0	,
2	1	3	1193	0	King
2	1	4	182	0	Hussein
2	1	5	2	0	of
2	1	6	506	0	Jordan
2	1	7	3113	0	arrived
2	1	8	5	0	in
2	1	9	527	0	Washington
2	1	10	473	0	seeking
2	1	11	3	0	to
2	1	12	2599	0	mediate
2	1	13	1	0	the
2	1	14	825	0	Persian
2	1	15	880	0	Gulf
2	1	16	587	0	crisis
2	1	17	0	0	.
2	2	0	222	0	President
2	2	1	140	0	Bush
2	2	2	19	0	on
2	2	3	427	1	Tuesday
2	2	4	9	0	said
